team,stage,opponent,meet_prob
Scotland,QF,Colombia,0.00061
Scotland,QF,United States,0.00059
Scotland,QF,Uruguay,0.0005
Scotland,QF,Paraguay,0.00049
Scotland,QF,Tunisia,0.00047
Scotland,QF,Australia,0.00044
Scotland,QF,Uzbekistan,0.0003
Scotland,QF,Panama,0.00017
Scotland,QF,South Africa,0.00016
Scotland,QF,Spain,0.00015
Scotland,QF,DR Congo,0.00013
Scotland,QF,Cape Verde,0.00012
Scotland,QF,Saudi Arabia,0.00012
Scotland,QF,Iraq,0.0001
Scotland,QF,Egypt,8e-05
Scotland,QF,Austria,7e-05
Scotland,QF,Bosnia and Herzegovina,7e-05
Scotland,QF,Belgium,6e-05
Scotland,QF,Haiti,5e-05
Scotland,QF,Algeria,5e-05
Scotland,QF,Iran,5e-05
Scotland,QF,Ghana,4e-05
Scotland,QF,Curaçao,3e-05
Scotland,QF,Argentina,2e-05
Scotland,QF,Jordan,1e-05
Scotland,QF,New Zealand,1e-05
Scotland,R16,France,0.04351
Scotland,R16,England,0.02285
Scotland,R16,Senegal,0.02156
Scotland,R16,Switzerland,0.01936
Scotland,R16,Canada,0.01859
Scotland,R16,Czechia,0.01493
Scotland,R16,Mexico,0.0138
Scotland,R16,South Korea,0.01356
Scotland,R16,Norway,0.01335
Scotland,R16,Ecuador,0.01177
Scotland,R16,Germany,0.01077
Scotland,R16,Croatia,0.01037
Scotland,R16,Ivory Coast,0.0065
Scotland,R16,Bosnia and Herzegovina,0.00456
Scotland,R16,South Africa,0.00346
Scotland,R16,Colombia,0.00176
Scotland,R16,Portugal,0.00168
Scotland,R16,Uzbekistan,0.00145
Scotland,R16,Qatar,0.00134
Scotland,R16,Turkey,0.00123
Scotland,R16,Netherlands,0.00115
Scotland,R16,Australia,0.00113
Scotland,R16,DR Congo,0.00111
Scotland,R16,Japan,0.00109
Scotland,R16,Iraq,0.00105
Scotland,R16,United States,0.00103
Scotland,R16,Paraguay,0.00103
Scotland,R16,Sweden,0.00101
Scotland,R16,Panama,0.00079
Scotland,R16,Tunisia,0.00065
Scotland,R16,Algeria,0.00034
Scotland,R16,Austria,0.0003
Scotland,R16,Uruguay,0.00022
Scotland,R16,Ghana,0.00022
Scotland,R16,Curaçao,0.00019
Scotland,R16,Saudi Arabia,0.00016
Scotland,R16,Egypt,0.00016
Scotland,R16,Cape Verde,0.00013
Scotland,R16,Iran,0.00012
Scotland,R16,Belgium,0.00012
Scotland,R16,Spain,8e-05
Scotland,R16,Argentina,7e-05
Scotland,R16,New Zealand,3e-05
Scotland,R16,Jordan,3e-05
Scotland,R32,Netherlands,0.19249
Scotland,R32,Japan,0.12446
Scotland,R32,Germany,0.09971
Scotland,R32,Mexico,0.07143
Scotland,R32,Sweden,0.06938
Scotland,R32,Ecuador,0.05177
Scotland,R32,Tunisia,0.03177
Scotland,R32,Czechia,0.02681
Scotland,R32,Ivory Coast,0.02454
Scotland,R32,South Korea,0.02431
Scotland,R32,South Africa,0.00457
Scotland,R32,France,0.00129
Scotland,R32,Curaçao,0.001
Scotland,R32,Senegal,0.00036
Scotland,R32,Norway,0.00016
Scotland,R32,Iraq,1e-05
Scotland,SF,Spain,0.00612
Scotland,SF,Argentina,0.0049
Scotland,SF,Portugal,0.00393
Scotland,SF,Colombia,0.00277
Scotland,SF,Belgium,0.00167
Scotland,SF,Uruguay,0.00146
Scotland,SF,England,0.0008
Scotland,SF,Turkey,0.0007
Scotland,SF,Croatia,0.00062
Scotland,SF,Switzerland,0.00059
Scotland,SF,Austria,0.00052
Scotland,SF,Algeria,0.00044
Scotland,SF,Paraguay,0.00041
Scotland,SF,United States,0.0004
Scotland,SF,Iran,0.00038
Scotland,SF,Canada,0.00026
Scotland,SF,Australia,0.00025
Scotland,SF,Egypt,0.0001
Scotland,SF,France,9e-05
Scotland,SF,Czechia,9e-05
Scotland,SF,Senegal,9e-05
Scotland,SF,Germany,7e-05
Scotland,SF,Ecuador,6e-05
Scotland,SF,Ivory Coast,5e-05
Scotland,SF,Mexico,4e-05
Scotland,SF,South Korea,4e-05
Scotland,SF,South Africa,4e-05
Scotland,SF,Norway,3e-05
Scotland,SF,Japan,2e-05
Scotland,SF,DR Congo,2e-05
Scotland,SF,Panama,2e-05
Scotland,SF,Ghana,1e-05
Scotland,SF,Cape Verde,1e-05
Senegal,FINAL,France,0.00793
Senegal,FINAL,Spain,0.00589
Senegal,FINAL,Argentina,0.00431
Senegal,FINAL,Portugal,0.00329
Senegal,FINAL,Colombia,0.00194
Senegal,FINAL,Brazil,0.0018
Senegal,FINAL,England,0.00176
Senegal,FINAL,Netherlands,0.00169
Senegal,FINAL,Germany,0.00129
Senegal,FINAL,Uruguay,0.001
Senegal,FINAL,Belgium,0.001
Senegal,FINAL,Japan,0.00063
Senegal,FINAL,Morocco,0.0006
Senegal,FINAL,Croatia,0.00047
Senegal,FINAL,Switzerland,0.00044
Senegal,FINAL,Algeria,0.00031
Senegal,FINAL,Turkey,0.00029
Senegal,FINAL,Austria,0.00025
Senegal,FINAL,Ecuador,0.00023
Senegal,FINAL,Ivory Coast,0.00017
Senegal,FINAL,United States,0.00012
Senegal,FINAL,Australia,0.00012
Senegal,FINAL,Paraguay,0.00011
Senegal,FINAL,Mexico,0.00011
Senegal,FINAL,Czechia,0.0001
Senegal,FINAL,Canada,0.0001
Senegal,FINAL,Iran,9e-05
Senegal,FINAL,South Korea,6e-05
Senegal,FINAL,Sweden,6e-05
Senegal,FINAL,Norway,6e-05
Senegal,FINAL,Scotland,5e-05
Senegal,FINAL,Egypt,3e-05
Senegal,FINAL,Tunisia,1e-05
Senegal,FINAL,South Africa,1e-05
Senegal,FINAL,Uzbekistan,1e-05
Senegal,FINAL,Panama,1e-05
Senegal,QF,England,0.04192
Senegal,QF,Netherlands,0.01797
Senegal,QF,Mexico,0.0172
Senegal,QF,Croatia,0.01457
Senegal,QF,Brazil,0.01429
Senegal,QF,Morocco,0.01039
Senegal,QF,Japan,0.00745
Senegal,QF,Spain,0.00743
Senegal,QF,Czechia,0.00704
Senegal,QF,Argentina,0.00642
Senegal,QF,South Korea,0.00566
Senegal,QF,Switzerland,0.00533
Senegal,QF,Portugal,0.00502
Senegal,QF,Colombia,0.00453
Senegal,QF,Uruguay,0.00438
Senegal,QF,Scotland,0.00422
Senegal,QF,Germany,0.00414
Senegal,QF,Norway,0.00393
Senegal,QF,Ecuador,0.00385
Senegal,QF,Canada,0.00353
Senegal,QF,Ivory Coast,0.00268
Senegal,QF,Sweden,0.00218
Senegal,QF,France,0.0021
Senegal,QF,Uzbekistan,0.00134
Senegal,QF,Algeria,0.00131
Senegal,QF,Austria,0.00121
Senegal,QF,South Africa,0.00085
Senegal,QF,DR Congo,0.00074
Senegal,QF,Panama,0.00074
Senegal,QF,Belgium,0.00052
Senegal,QF,Tunisia,0.00046
Senegal,QF,Saudi Arabia,0.00044
Senegal,QF,Turkey,0.00043
Senegal,QF,Bosnia and Herzegovina,0.0004
Senegal,QF,Iran,0.00035
Senegal,QF,Cape Verde,0.00034
Senegal,QF,Paraguay,0.00031
Senegal,QF,Haiti,0.00031
Senegal,QF,United States,0.00029
Senegal,QF,Australia,0.00022
Senegal,QF,Ghana,0.0002
Senegal,QF,Qatar,0.00017
Senegal,QF,Iraq,0.00017
Senegal,QF,Egypt,0.00013
Senegal,QF,Jordan,3e-05
Senegal,QF,Curaçao,2e-05
Senegal,QF,New Zealand,1e-05
Senegal,R16,Brazil,0.09488
Senegal,R16,Germany,0.04746
Senegal,R16,Morocco,0.04577
Senegal,R16,Netherlands,0.03267
Senegal,R16,Japan,0.03248
Senegal,R16,Ecuador,0.02265
Senegal,R16,Scotland,0.02156
Senegal,R16,Sweden,0.01696
Senegal,R16,Mexico,0.01209
Senegal,R16,Ivory Coast,0.00926
Senegal,R16,Belgium,0.00807
Senegal,R16,Tunisia,0.00795
Senegal,R16,Turkey,0.00677
Senegal,R16,United States,0.00676
Senegal,R16,Switzerland,0.00668
Senegal,R16,Paraguay,0.00628
Senegal,R16,Australia,0.00556
Senegal,R16,Canada,0.00524
Senegal,R16,Czechia,0.00495
Senegal,R16,South Korea,0.00447
Senegal,R16,Iran,0.00336
Senegal,R16,England,0.00265
Senegal,R16,Portugal,0.00213
Senegal,R16,Egypt,0.00199
Senegal,R16,Haiti,0.00186
Senegal,R16,Colombia,0.00155
Senegal,R16,Uruguay,0.00152
Senegal,R16,Croatia,0.00151
Senegal,R16,Algeria,0.00146
Senegal,R16,Austria,0.00141
Senegal,R16,Bosnia and Herzegovina,0.00106
Senegal,R16,Saudi Arabia,0.00099
Senegal,R16,Cape Verde,0.00094
Senegal,R16,South Africa,0.00079
Senegal,R16,Uzbekistan,0.0005
Senegal,R16,New Zealand,0.00046
Senegal,R16,Argentina,0.00042
Senegal,R16,Qatar,0.00038
Senegal,R16,DR Congo,0.00033
Senegal,R16,Jordan,0.00033
Senegal,R16,Spain,0.0003
Senegal,R16,Panama,0.00029
Senegal,R16,Curaçao,0.00021
Senegal,R16,Ghana,0.00012
Senegal,R32,Ecuador,0.17075
Senegal,R32,Germany,0.12232
Senegal,R32,Ivory Coast,0.12027
Senegal,R32,England,0.05324
Senegal,R32,Sweden,0.03559
Senegal,R32,Portugal,0.02872
Senegal,R32,Croatia,0.02714
Senegal,R32,Japan,0.02573
Senegal,R32,Tunisia,0.02555
Senegal,R32,Colombia,0.02266
Senegal,R32,Turkey,0.01699
Senegal,R32,Paraguay,0.01572
Senegal,R32,Belgium,0.01569
Senegal,R32,United States,0.01535
Senegal,R32,Netherlands,0.01502
Senegal,R32,Australia,0.01389
Senegal,R32,Curaçao,0.01248
Senegal,R32,Iran,0.01039
Senegal,R32,Egypt,0.00845
Senegal,R32,Mexico,0.00555
Senegal,R32,Panama,0.00445
Senegal,R32,New Zealand,0.00429
Senegal,R32,Saudi Arabia,0.00398
Senegal,R32,Cape Verde,0.00377
Senegal,R32,Switzerland,0.00361
Senegal,R32,Canada,0.00305
Senegal,R32,Czechia,0.00225
Senegal,R32,Uzbekistan,0.00213
Senegal,R32,South Korea,0.00207
Senegal,R32,Ghana,0.00193
Senegal,R32,Uruguay,0.00182
Senegal,R32,DR Congo,0.00126
Senegal,R32,Bosnia and Herzegovina,0.00058
Senegal,R32,Scotland,0.00036
Senegal,R32,South Africa,0.00032
Senegal,R32,Spain,0.00028
Senegal,R32,Qatar,0.00025
Senegal,R32,Morocco,0.00025
Senegal,R32,Haiti,9e-05
Senegal,R32,Brazil,8e-05
Senegal,SF,Argentina,0.02116
Senegal,SF,Spain,0.01486
Senegal,SF,Portugal,0.01374
Senegal,SF,Colombia,0.00956
Senegal,SF,Uruguay,0.00555
Senegal,SF,Belgium,0.00487
Senegal,SF,England,0.00291
Senegal,SF,Switzerland,0.00272
Senegal,SF,France,0.00227
Senegal,SF,Algeria,0.00179
Senegal,SF,Turkey,0.00176
Senegal,SF,Austria,0.00172
Senegal,SF,Croatia,0.00162
Senegal,SF,Paraguay,0.00124
Senegal,SF,United States,0.00124
Senegal,SF,Brazil,0.00123
Senegal,SF,Canada,0.00113
Senegal,SF,Iran,0.00105
Senegal,SF,Germany,0.00084
Senegal,SF,Netherlands,0.00075
Senegal,SF,Australia,0.00063
Senegal,SF,Egypt,0.00048
Senegal,SF,Morocco,0.00043
Senegal,SF,Ecuador,0.00037
Senegal,SF,Norway,0.00034
Senegal,SF,Japan,0.00026
Senegal,SF,Ivory Coast,0.00023
Senegal,SF,South Korea,0.00021
Senegal,SF,Mexico,0.00019
Senegal,SF,Czechia,0.00018
Senegal,SF,Panama,9e-05
Senegal,SF,Scotland,9e-05
Senegal,SF,Sweden,7e-05
Senegal,SF,Uzbekistan,7e-05
Senegal,SF,Bosnia and Herzegovina,7e-05
Senegal,SF,Saudi Arabia,6e-05
Senegal,SF,Tunisia,5e-05
Senegal,SF,Ghana,4e-05
Senegal,SF,Cape Verde,4e-05
Senegal,SF,New Zealand,3e-05
Senegal,SF,Jordan,2e-05
Senegal,SF,DR Congo,2e-05
Senegal,SF,Iraq,1e-05
Senegal,SF,South Africa,1e-05
Senegal,SF,Curaçao,1e-05
South Africa,FINAL,Argentina,0.00015
South Africa,FINAL,Portugal,0.0001
South Africa,FINAL,England,0.0001
South Africa,FINAL,France,9e-05
South Africa,FINAL,Spain,5e-05
South Africa,FINAL,Brazil,5e-05
South Africa,FINAL,Netherlands,5e-05
South Africa,FINAL,Colombia,4e-05
South Africa,FINAL,Germany,4e-05
South Africa,FINAL,Switzerland,3e-05
South Africa,FINAL,Morocco,2e-05
South Africa,FINAL,Japan,2e-05
South Africa,FINAL,Uruguay,2e-05
South Africa,FINAL,Senegal,1e-05
South Africa,FINAL,Mexico,1e-05
South Africa,FINAL,Belgium,1e-05
South Africa,FINAL,Austria,1e-05
South Africa,FINAL,Croatia,1e-05
South Africa,FINAL,Algeria,1e-05
South Africa,FINAL,Australia,1e-05
South Africa,QF,France,0.00489
South Africa,QF,Spain,0.00392
South Africa,QF,Germany,0.00201
South Africa,QF,Colombia,0.00125
South Africa,QF,Portugal,0.00111
South Africa,QF,Brazil,0.0009
South Africa,QF,Senegal,0.00085
South Africa,QF,Ecuador,0.00067
South Africa,QF,England,0.00062
South Africa,QF,Uruguay,0.00056
South Africa,QF,Croatia,0.00055
South Africa,QF,Netherlands,0.00054
South Africa,QF,Argentina,0.00053
South Africa,QF,Morocco,0.00052
South Africa,QF,Japan,0.00041
South Africa,QF,Algeria,0.00029
South Africa,QF,Norway,0.00027
South Africa,QF,Ivory Coast,0.00025
South Africa,QF,Sweden,0.00017
South Africa,QF,Scotland,0.00016
South Africa,QF,Australia,0.00015
South Africa,QF,Austria,0.00014
South Africa,QF,Turkey,0.00014
South Africa,QF,Paraguay,9e-05
South Africa,QF,United States,5e-05
South Africa,QF,Tunisia,4e-05
South Africa,QF,DR Congo,3e-05
South Africa,QF,Uzbekistan,3e-05
South Africa,QF,Ghana,3e-05
South Africa,QF,Belgium,2e-05
South Africa,QF,Czechia,2e-05
South Africa,QF,Iraq,2e-05
South Africa,QF,Egypt,2e-05
South Africa,QF,Panama,2e-05
South Africa,QF,Haiti,1e-05
South Africa,QF,Jordan,1e-05
South Africa,QF,Cape Verde,1e-05
South Africa,R16,Netherlands,0.01447
South Africa,R16,England,0.00772
South Africa,R16,Turkey,0.00716
South Africa,R16,Morocco,0.00711
South Africa,R16,Japan,0.00635
South Africa,R16,United States,0.0063
South Africa,R16,Brazil,0.00625
South Africa,R16,Paraguay,0.00541
South Africa,R16,Australia,0.00407
South Africa,R16,Scotland,0.00346
South Africa,R16,Croatia,0.00299
South Africa,R16,Sweden,0.00234
South Africa,R16,Switzerland,0.00133
South Africa,R16,Algeria,0.00124
South Africa,R16,Bosnia and Herzegovina,0.0012
South Africa,R16,Austria,0.0011
South Africa,R16,Canada,0.00092
South Africa,R16,Ivory Coast,0.00085
South Africa,R16,France,0.00084
South Africa,R16,Tunisia,0.00082
South Africa,R16,Norway,0.00079
South Africa,R16,Senegal,0.00079
South Africa,R16,Colombia,0.00066
South Africa,R16,Portugal,0.00065
South Africa,R16,Ecuador,0.00058
South Africa,R16,Uzbekistan,0.00055
South Africa,R16,Qatar,0.00048
South Africa,R16,Argentina,0.00044
South Africa,R16,Germany,0.00043
South Africa,R16,Haiti,0.00041
South Africa,R16,DR Congo,0.00036
South Africa,R16,Panama,0.00035
South Africa,R16,Jordan,0.00028
South Africa,R16,Iraq,0.00015
South Africa,R16,Ghana,7e-05
South Africa,R16,Curaçao,5e-05
South Africa,R16,Uruguay,2e-05
South Africa,R16,Iran,1e-05
South Africa,R16,Egypt,1e-05
South Africa,R16,Belgium,1e-05
South Africa,R32,Belgium,0.09529
South Africa,R32,Canada,0.05044
South Africa,R32,Switzerland,0.0426
South Africa,R32,Iran,0.04117
South Africa,R32,Bosnia and Herzegovina,0.01987
South Africa,R32,Egypt,0.01708
South Africa,R32,Qatar,0.00971
South Africa,R32,Ivory Coast,0.0071
South Africa,R32,Ecuador,0.0058
South Africa,R32,Germany,0.00516
South Africa,R32,Saudi Arabia,0.005
South Africa,R32,Cape Verde,0.00469
South Africa,R32,Scotland,0.00457
South Africa,R32,New Zealand,0.00367
South Africa,R32,Morocco,0.00266
South Africa,R32,Uruguay,0.00262
South Africa,R32,Haiti,0.00183
South Africa,R32,Brazil,0.00148
South Africa,R32,Curaçao,0.00133
South Africa,R32,Norway,0.00066
South Africa,R32,Spain,0.00051
South Africa,R32,Senegal,0.00032
South Africa,R32,Iraq,0.00024
South Africa,R32,Japan,0.00016
South Africa,R32,Sweden,9e-05
South Africa,R32,France,8e-05
South Africa,R32,Netherlands,7e-05
South Africa,R32,Tunisia,5e-05
South Africa,SF,Spain,0.00078
South Africa,SF,France,0.00044
South Africa,SF,Argentina,0.00028
South Africa,SF,Portugal,0.00027
South Africa,SF,Colombia,0.00024
South Africa,SF,Belgium,0.00022
South Africa,SF,Netherlands,0.00021
South Africa,SF,Germany,0.00012
South Africa,SF,Uruguay,0.00012
South Africa,SF,Croatia,9e-05
South Africa,SF,Ecuador,9e-05
South Africa,SF,England,8e-05
South Africa,SF,Turkey,8e-05
South Africa,SF,Paraguay,7e-05
South Africa,SF,Japan,7e-05
South Africa,SF,Brazil,7e-05
South Africa,SF,Switzerland,6e-05
South Africa,SF,Algeria,6e-05
South Africa,SF,Iran,5e-05
South Africa,SF,Morocco,5e-05
South Africa,SF,Canada,4e-05
South Africa,SF,Czechia,4e-05
South Africa,SF,Scotland,4e-05
South Africa,SF,United States,3e-05
South Africa,SF,Egypt,3e-05
South Africa,SF,South Korea,2e-05
South Africa,SF,Tunisia,1e-05
South Africa,SF,Ivory Coast,1e-05
South Africa,SF,Australia,1e-05
South Africa,SF,Senegal,1e-05
South Africa,SF,Panama,1e-05
South Africa,SF,New Zealand,1e-05
South Africa,SF,Austria,1e-05
South Africa,SF,Mexico,1e-05
South Korea,FINAL,Argentina,0.00096
South Korea,FINAL,Portugal,0.0006
South Korea,FINAL,France,0.00058
South Korea,FINAL,Spain,0.00051
South Korea,FINAL,Brazil,0.00035
South Korea,FINAL,England,0.00033
South Korea,FINAL,Colombia,0.00029
South Korea,FINAL,Uruguay,0.00022
South Korea,FINAL,Netherlands,0.00018
South Korea,FINAL,Germany,0.00014
South Korea,FINAL,Morocco,0.00012
South Korea,FINAL,Croatia,0.0001
South Korea,FINAL,Switzerland,0.0001
South Korea,FINAL,Belgium,8e-05
South Korea,FINAL,Algeria,6e-05
South Korea,FINAL,Japan,6e-05
South Korea,FINAL,Ecuador,6e-05
South Korea,FINAL,Senegal,6e-05
South Korea,FINAL,Canada,4e-05
South Korea,FINAL,Austria,4e-05
South Korea,FINAL,Mexico,3e-05
South Korea,FINAL,Scotland,3e-05
South Korea,FINAL,Ivory Coast,2e-05
South Korea,FINAL,Turkey,2e-05
South Korea,FINAL,Australia,2e-05
South Korea,FINAL,Egypt,1e-05
South Korea,FINAL,Paraguay,1e-05
South Korea,FINAL,Iran,1e-05
South Korea,FINAL,Sweden,1e-05
South Korea,FINAL,Czechia,1e-05
South Korea,QF,France,0.0238
South Korea,QF,Spain,0.0136
South Korea,QF,Germany,0.01149
South Korea,QF,Brazil,0.00803
South Korea,QF,Senegal,0.00566
South Korea,QF,Ecuador,0.00473
South Korea,QF,Netherlands,0.0037
South Korea,QF,Morocco,0.00352
South Korea,QF,Portugal,0.00346
South Korea,QF,Colombia,0.00317
South Korea,QF,Japan,0.0026
South Korea,QF,Uruguay,0.00208
South Korea,QF,Ivory Coast,0.00197
South Korea,QF,Norway,0.00191
South Korea,QF,England,0.00178
South Korea,QF,Croatia,0.00154
South Korea,QF,Argentina,0.00149
South Korea,QF,Sweden,0.00116
South Korea,QF,Scotland,0.00105
South Korea,QF,Austria,0.00091
South Korea,QF,Algeria,0.00086
South Korea,QF,Paraguay,0.00069
South Korea,QF,Australia,0.00065
South Korea,QF,Turkey,0.00063
South Korea,QF,Tunisia,0.00061
South Korea,QF,United States,0.0006
South Korea,QF,Uzbekistan,0.00013
South Korea,QF,Panama,9e-05
South Korea,QF,Iraq,8e-05
South Korea,QF,Belgium,7e-05
South Korea,QF,Egypt,7e-05
South Korea,QF,Czechia,7e-05
South Korea,QF,Switzerland,4e-05
South Korea,QF,Iran,4e-05
South Korea,QF,DR Congo,3e-05
South Korea,QF,Haiti,3e-05
South Korea,QF,Canada,2e-05
South Korea,QF,Saudi Arabia,2e-05
South Korea,QF,Mexico,2e-05
South Korea,QF,Bosnia and Herzegovina,1e-05
South Korea,QF,Cape Verde,1e-05
South Korea,QF,Qatar,1e-05
South Korea,QF,Jordan,1e-05
South Korea,QF,Curaçao,1e-05
South Korea,QF,Ghana,1e-05
South Korea,R16,Netherlands,0.05223
South Korea,R16,England,0.05112
South Korea,R16,Morocco,0.02617
South Korea,R16,Brazil,0.02251
South Korea,R16,Japan,0.02193
South Korea,R16,Croatia,0.02162
South Korea,R16,Turkey,0.01653
South Korea,R16,Scotland,0.01356
South Korea,R16,United States,0.01221
South Korea,R16,Paraguay,0.01181
South Korea,R16,Australia,0.00869
South Korea,R16,Sweden,0.00794
South Korea,R16,Senegal,0.00447
South Korea,R16,Colombia,0.00399
South Korea,R16,Uzbekistan,0.00364
South Korea,R16,Portugal,0.00358
South Korea,R16,Bosnia and Herzegovina,0.00354
South Korea,R16,Norway,0.00353
South Korea,R16,Switzerland,0.00309
South Korea,R16,Algeria,0.00306
South Korea,R16,Canada,0.00284
South Korea,R16,Tunisia,0.00282
South Korea,R16,Austria,0.00279
South Korea,R16,France,0.00252
South Korea,R16,Ivory Coast,0.00229
South Korea,R16,DR Congo,0.00221
South Korea,R16,Ecuador,0.00194
South Korea,R16,Panama,0.00184
South Korea,R16,Germany,0.00122
South Korea,R16,Qatar,0.00113
South Korea,R16,Haiti,0.00113
South Korea,R16,Argentina,0.00084
South Korea,R16,Ghana,0.00067
South Korea,R16,Jordan,0.00056
South Korea,R16,Iraq,0.00055
South Korea,R16,Curaçao,9e-05
South Korea,R16,Uruguay,7e-05
South Korea,R16,Saudi Arabia,5e-05
South Korea,R16,Iran,2e-05
South Korea,R16,Egypt,1e-05
South Korea,R16,Belgium,1e-05
South Korea,R16,Cape Verde,1e-05
South Korea,R32,Belgium,0.133
South Korea,R32,Canada,0.12227
South Korea,R32,Switzerland,0.10205
South Korea,R32,Iran,0.05587
South Korea,R32,Bosnia and Herzegovina,0.04766
South Korea,R32,Ivory Coast,0.03057
South Korea,R32,Egypt,0.02461
South Korea,R32,Scotland,0.02431
South Korea,R32,Ecuador,0.02216
South Korea,R32,Cape Verde,0.02159
South Korea,R32,Qatar,0.02156
South Korea,R32,Saudi Arabia,0.02143
South Korea,R32,Morocco,0.01461
South Korea,R32,Germany,0.01435
South Korea,R32,Uruguay,0.01085
South Korea,R32,Brazil,0.00885
South Korea,R32,Haiti,0.00858
South Korea,R32,Curaçao,0.00668
South Korea,R32,New Zealand,0.00456
South Korea,R32,Norway,0.00305
South Korea,R32,Senegal,0.00207
South Korea,R32,Spain,0.00184
South Korea,R32,Iraq,0.00084
South Korea,R32,Tunisia,0.00048
South Korea,R32,Sweden,0.00044
South Korea,R32,France,0.00038
South Korea,R32,Japan,0.00031
South Korea,R32,Netherlands,0.00024
South Korea,SF,Spain,0.00418
South Korea,SF,Argentina,0.00348
South Korea,SF,Portugal,0.00269
South Korea,SF,Colombia,0.00186
South Korea,SF,France,0.00168
South Korea,SF,Belgium,0.00127
South Korea,SF,Uruguay,0.00108
South Korea,SF,Netherlands,0.00078
South Korea,SF,Switzerland,0.00074
South Korea,SF,England,0.00055
South Korea,SF,Germany,0.00054
South Korea,SF,Brazil,0.00046
South Korea,SF,Turkey,0.00045
South Korea,SF,Algeria,0.00037
South Korea,SF,Croatia,0.00037
South Korea,SF,Iran,0.00031
South Korea,SF,Paraguay,0.00029
South Korea,SF,Austria,0.00026
South Korea,SF,Czechia,0.00024
South Korea,SF,Ecuador,0.00021
South Korea,SF,United States,0.00021
South Korea,SF,Senegal,0.00021
South Korea,SF,Japan,0.00019
South Korea,SF,Canada,0.00019
South Korea,SF,Ivory Coast,0.00016
South Korea,SF,Morocco,0.00015
South Korea,SF,Australia,0.00012
South Korea,SF,Mexico,8e-05
South Korea,SF,Sweden,6e-05
South Korea,SF,Egypt,5e-05
South Korea,SF,Scotland,4e-05
South Korea,SF,South Africa,2e-05
South Korea,SF,Ghana,2e-05
South Korea,SF,Panama,2e-05
South Korea,SF,Saudi Arabia,1e-05
South Korea,SF,Tunisia,1e-05
South Korea,SF,Cape Verde,1e-05
South Korea,SF,Iraq,1e-05
South Korea,SF,New Zealand,1e-05
Spain,FINAL,Argentina,0.06815
Spain,FINAL,Portugal,0.03785
Spain,FINAL,England,0.02785
Spain,FINAL,Brazil,0.02494
Spain,FINAL,Colombia,0.02177
Spain,FINAL,France,0.02098
Spain,FINAL,Uruguay,0.0152
Spain,FINAL,Netherlands,0.00836
Spain,FINAL,Germany,0.00809
Spain,FINAL,Croatia,0.00656
Spain,FINAL,Morocco,0.00617
Spain,FINAL,Senegal,0.00589
Spain,FINAL,Belgium,0.00487
Spain,FINAL,Switzerland,0.00449
Spain,FINAL,Japan,0.00311
Spain,FINAL,Ecuador,0.00281
Spain,FINAL,Algeria,0.00213
Spain,FINAL,Austria,0.00199
Spain,FINAL,Mexico,0.00196
Spain,FINAL,Ivory Coast,0.00187
Spain,FINAL,Turkey,0.0016
Spain,FINAL,Canada,0.0014
Spain,FINAL,United States,0.00116
Spain,FINAL,Paraguay,0.00108
Spain,FINAL,Czechia,0.00088
Spain,FINAL,Iran,0.00083
Spain,FINAL,Australia,0.00074
Spain,FINAL,Scotland,0.0007
Spain,FINAL,South Korea,0.00051
Spain,FINAL,Egypt,0.00051
Spain,FINAL,Norway,0.00049
Spain,FINAL,Sweden,0.00042
Spain,FINAL,Panama,0.00015
Spain,FINAL,Tunisia,0.00014
Spain,FINAL,Saudi Arabia,0.0001
Spain,FINAL,Uzbekistan,7e-05
Spain,FINAL,DR Congo,7e-05
Spain,FINAL,South Africa,5e-05
Spain,FINAL,Ghana,4e-05
Spain,FINAL,Iraq,3e-05
Spain,FINAL,Cape Verde,2e-05
Spain,FINAL,Bosnia and Herzegovina,1e-05
Spain,QF,Belgium,0.12814
Spain,QF,Turkey,0.05342
Spain,QF,United States,0.03951
Spain,QF,Paraguay,0.03471
Spain,QF,Iran,0.03334
Spain,QF,Portugal,0.02965
Spain,QF,Australia,0.02354
Spain,QF,Colombia,0.0223
Spain,QF,Switzerland,0.02125
Spain,QF,South Korea,0.0136
Spain,QF,Canada,0.01329
Spain,QF,Czechia,0.01327
Spain,QF,Algeria,0.01244
Spain,QF,Austria,0.0117
Spain,QF,Egypt,0.01106
Spain,QF,Mexico,0.00827
Spain,QF,Senegal,0.00743
Spain,QF,Norway,0.00706
Spain,QF,Argentina,0.0063
Spain,QF,Bosnia and Herzegovina,0.00534
Spain,QF,Ecuador,0.0048
Spain,QF,Uruguay,0.00479
Spain,QF,Ivory Coast,0.00475
Spain,QF,Germany,0.00413
Spain,QF,South Africa,0.00392
Spain,QF,France,0.00342
Spain,QF,Croatia,0.00221
Spain,QF,England,0.0018
Spain,QF,Jordan,0.00147
Spain,QF,Brazil,0.00135
Spain,QF,Netherlands,0.00127
Spain,QF,Japan,0.00118
Spain,QF,Qatar,0.0011
Spain,QF,Saudi Arabia,0.00106
Spain,QF,Panama,0.0009
Spain,QF,Sweden,0.00078
Spain,QF,Cape Verde,0.00073
Spain,QF,Iraq,0.00068
Spain,QF,New Zealand,0.00065
Spain,QF,Uzbekistan,0.00054
Spain,QF,Morocco,0.00048
Spain,QF,Ghana,0.00034
Spain,QF,Tunisia,0.00024
Spain,QF,DR Congo,0.00019
